session_id,split,content_type,open_images_id,official_split,source_dataset,source_url,image_url,original_url,original_landing_url,license,author,author_profile_url,title,negative_classes,sha256
oi_train_a2fee54a466eb110,train,positive,a2fee54a466eb110,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/a2fee54a466eb110.jpg,https://farm1.staticflickr.com/7336/16492156115_23a5d50b79_o.jpg,https://www.flickr.com/photos/wearesocial/16492156115,https://creativecommons.org/licenses/by/2.0/,We Are Social,https://www.flickr.com/people/wearesocial/,Let's #golf like there's not tomorrow. #donatodiponzano #weareshooting #wearesocial #bmw [cliente],,cb1580b9b9e91cfb4da8d88e8cb6037819aae3508a41d9710d6e0e4bbbc5102a
oi_train_91fe9153dc41a0fa,train,positive,91fe9153dc41a0fa,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/91fe9153dc41a0fa.jpg,https://c3.staticflickr.com/6/5563/15197948431_1befc97881_o.jpg,https://www.flickr.com/photos/126715913@N03/15197948431,https://creativecommons.org/licenses/by/2.0/,Michelle Hamilton,https://www.flickr.com/people/126715913@N03/,golfing at Interbay - Seattle,,3062d3746e47dbacba5a217737069e310a066fd23746af7c4f6127929c4f8937
oi_train_06ff58d01ab7bf52,train,positive,06ff58d01ab7bf52,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/06ff58d01ab7bf52.jpg,https://farm3.staticflickr.com/7114/7480017494_5f9534544e_o.jpg,https://www.flickr.com/photos/stampinmom/7480017494,https://creativecommons.org/licenses/by/2.0/,AForestFrolic,https://www.flickr.com/people/stampinmom/,Golfing girl,,2726cfe31cc60eb91a71e7d0e83c080532c7741a986c0b558a5c46cc358ac982
oi_train_133ac2174e5cf81f,train,positive,133ac2174e5cf81f,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/133ac2174e5cf81f.jpg,https://c8.staticflickr.com/4/3878/14664078221_cbe4186e2a_o.jpg,https://www.flickr.com/photos/nevillewootton/14664078221,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,030 - Brian Crichton,,84b6ceeae4ebffe458b174bd55afd334af7ae8ae4553e7b8caa05115cad68748
oi_train_32322e3e8b93779a,test,positive,32322e3e8b93779a,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/32322e3e8b93779a.jpg,https://c3.staticflickr.com/4/3847/14496636540_6f9756e1f4_o.jpg,https://www.flickr.com/photos/nevillewootton/14496636540,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,034 - Gill Dinnis,,3a96fa243ee4ebe77246c03d4fcb73fcf68f69489c3fafe74b81d3ed96d7386e
oi_train_31d624c3d4c14c89,train,positive,31d624c3d4c14c89,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/31d624c3d4c14c89.jpg,https://c2.staticflickr.com/2/1280/5190801348_7280f06212_o.jpg,https://www.flickr.com/photos/fortcarson/5190801348,https://creativecommons.org/licenses/by/2.0/,Fort Carson,https://www.flickr.com/people/fortcarson/,putter,,5f749936699920d64dccaa3c8978bd271f4219e0527d54c39355ab530372d46a
oi_train_0c3907c40f56d363,train,positive,0c3907c40f56d363,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/0c3907c40f56d363.jpg,https://farm4.staticflickr.com/8075/8305041253_03ef8b2c84_o.jpg,https://www.flickr.com/photos/raysawhill/8305041253/,https://creativecommons.org/licenses/by/2.0/,Ray Sawhill,https://www.flickr.com/people/raysawhill/,Dead vegetation lie,,915d385f3cbfee5948cc87fafb41e23ba28592ec62824cb74013745253248c93
oi_test_a26935abd4c130ba,test,positive,a26935abd4c130ba,test,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/test/a26935abd4c130ba.jpg,https://c3.staticflickr.com/4/3204/2605366230_a11811d267_o.jpg,https://www.flickr.com/photos/austarr/2605366230,https://creativecommons.org/licenses/by/2.0/,Austin Lomeli,https://www.flickr.com/people/austarr/,"Swing, Knicker!",,7ad99c672a6069bb153582193467605869174d305d5dd8f161b85f1a86121037
oi_train_1a6fc864ecf68a0f,train,positive,1a6fc864ecf68a0f,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/1a6fc864ecf68a0f.jpg,https://c8.staticflickr.com/8/7449/9376168322_4e29c3aeee_o.jpg,https://www.flickr.com/photos/nevillewootton/9376168322/,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,122 - Sean Bryant,,cea963d423aa846e14e5a2717c92b25e3cc10c88f767694b9251defcbbee2f04
oi_train_4889c81feb5749ea,test,positive,4889c81feb5749ea,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/4889c81feb5749ea.jpg,https://c3.staticflickr.com/7/6025/5909535270_1e274b56e4_o.jpg,https://www.flickr.com/photos/ftmeade/5909535270,https://creativecommons.org/licenses/by/2.0/,Fort George G. Meade Public Affairs Office,https://www.flickr.com/people/ftmeade/,Annual Flag Day Golf Tournament,,bb30d1c6d88824a2cec3307890e83d897dd2f716cd955626a13feda17ab455fb
oi_train_a76d6f5057b97183,train,positive,a76d6f5057b97183,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/a76d6f5057b97183.jpg,https://farm4.staticflickr.com/3840/14448739547_9771497b49_o.jpg,https://www.flickr.com/photos/dno1967b/14448739547,https://creativecommons.org/licenses/by/2.0/,Daniel Oines,https://www.flickr.com/people/dno1967b/,IMG_0107,,6d84439d29c3483a9861fc071f7b2016693e7eb7cf3f09dc924353cbf7303521
oi_train_79e6191ae921131b,val,positive,79e6191ae921131b,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/79e6191ae921131b.jpg,https://c4.staticflickr.com/4/3157/2575936448_006814afb7_o.jpg,https://www.flickr.com/photos/golf_pictures/2575936448,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"The East at Eagle Ridge, Galena, Illinois",,4831c3d1c771df56ca3c7a12ae77311e03706c7862bdad1981b3c87dc5127c85
oi_test_6def66d1bff432bc,train,positive,6def66d1bff432bc,test,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/test/6def66d1bff432bc.jpg,https://c5.staticflickr.com/1/348/19008773336_a76201c449_o.jpg,https://www.flickr.com/photos/journeyscoffee/19008773336,https://creativecommons.org/licenses/by/2.0/,Dan Lacher,https://www.flickr.com/people/journeyscoffee/,Happy Father's Day to me from @bww,,e898e1f4588675bea885c92496b74a0ea0bff0a9efebd99b57b0b6261d999a38
oi_train_0a2045afdf194803,train,positive,0a2045afdf194803,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/0a2045afdf194803.jpg,https://farm4.staticflickr.com/3122/2575986870_184818f0b7_o.jpg,https://www.flickr.com/photos/golf_pictures/2575986870,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"Tiburon, Naples, Florida",,cfff4e2984686cfbf12c6afedb8ac2f09db7b03fc74eb199fc5382cb74e45619
oi_train_a6521ce790c056fa,train,positive,a6521ce790c056fa,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/a6521ce790c056fa.jpg,https://c3.staticflickr.com/3/2155/2575139601_8e457c022e_o.jpg,https://www.flickr.com/photos/golf_pictures/2575139601,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"The Wolverine, Grand Traverse Resort, Acme, Michigan",,6b4267854b8c80fcfb4d4050e3d805ed0b86de700c3edb2307192777c0b8b80e
oi_train_7b12db588ff57671,train,positive,7b12db588ff57671,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/7b12db588ff57671.jpg,https://farm2.staticflickr.com/3822/9304232355_8ece641d83_o.jpg,https://www.flickr.com/photos/nevillewootton/9304232355,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,026 - Dean Battle,,9d33a971b6f994d065d35890a77e9a5256942fbe9f26db973e7e14dd5e20897c
oi_train_9f4983534e9dd0c6,train,positive,9f4983534e9dd0c6,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/9f4983534e9dd0c6.jpg,https://farm7.staticflickr.com/7323/9407864772_e223da363b_o.jpg,https://www.flickr.com/photos/nevillewootton/9407864772,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,045 - Sammie Giles birdie putt would slip by,,4ddca1af813d4e0c6fda26fa02df7d67776f17595345adb0d7c1bb38ba8f8a69
oi_train_f283e9715b28fa2c,train,positive,f283e9715b28fa2c,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/f283e9715b28fa2c.jpg,https://c5.staticflickr.com/4/3247/2680128666_8cdb32ac5c_o.jpg,https://www.flickr.com/photos/pagedooley/2680128666,https://creativecommons.org/licenses/by/2.0/,Kevin Dooley,https://www.flickr.com/people/pagedooley/,Canon Powershot G7 review,,9b478dab4ae21d58f4a9591d27f4b7da1950cac01d665664c573c495d59cb404
oi_train_31d11cd6072deb9f,train,positive,31d11cd6072deb9f,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/31d11cd6072deb9f.jpg,https://c8.staticflickr.com/4/3175/2575913168_0761ebb48e_o.jpg,https://www.flickr.com/photos/golf_pictures/2575913168,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"Lincoln Hills Golf Club, Ludington, Michigan",,d5911c37f804565eaeb23e74ef3953d139d2f678fc599451516d15e30a07233c
oi_train_7a35a7c9315ceccb,test,positive,7a35a7c9315ceccb,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/7a35a7c9315ceccb.jpg,https://c4.staticflickr.com/4/3921/14496545719_2c28009c7a_o.jpg,https://www.flickr.com/photos/nevillewootton/14496545719,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,009 - Pam Heaton,,0af04a7f102a1e852b9a04602d43a2463b61c89d3b45fd131923e84d294ee00e
oi_train_133b21d78c9ccd00,train,positive,133b21d78c9ccd00,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/133b21d78c9ccd00.jpg,https://farm1.staticflickr.com/443/19587017880_de8964d92b_o.jpg,https://www.flickr.com/photos/26126239@N02/19587017880,https://creativecommons.org/licenses/by/2.0/,University of Exeter,https://www.flickr.com/people/26126239@N02/,Alumni Golf Day 2015,,474fcda57809764a891ea1ca57e7deadfaed77615459eb808f4b24f04a433280
oi_train_944c8a91ed448c3c,val,positive,944c8a91ed448c3c,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/944c8a91ed448c3c.jpg,https://c5.staticflickr.com/4/3648/5822747922_15c866a71c_o.jpg,https://www.flickr.com/photos/sterlic/5822747922,https://creativecommons.org/licenses/by/2.0/,Scott Akerman,https://www.flickr.com/people/sterlic/,Miniature Golf,,8ea272c18091a57f1ecfc3dc37bf1c7426e2d400a910e1d6d87f940f574afa55
oi_train_80f2c79abcc0822f,train,positive,80f2c79abcc0822f,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/80f2c79abcc0822f.jpg,https://c8.staticflickr.com/7/6120/6282661348_10ee58390a_o.jpg,https://www.flickr.com/photos/europedistrict/6282661348,https://creativecommons.org/licenses/by/2.0/,U.S. Army Corps of Engineers Europe District,https://www.flickr.com/people/europedistrict/,"USACE employees, families tee off in local golf tournament",,5bcc395ac7e3f0e769480dd9623c09e4a13820cdd446b55a0c2147f25faf2fab
oi_train_950f3bc4a8e9dc16,test,positive,950f3bc4a8e9dc16,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/950f3bc4a8e9dc16.jpg,https://farm7.staticflickr.com/8650/15723817763_c3f0816a5c_o.jpg,https://www.flickr.com/photos/veritatem/15723817763,https://creativecommons.org/licenses/by/2.0/,Heidi De Vries,https://www.flickr.com/people/veritatem/,Jenny Holzer,,e98c9b39b8be4f4c25494b5705413224a506ccb64c8e21b4845a37ba64f927aa
oi_train_4294b14b89927c90,train,positive,4294b14b89927c90,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/4294b14b89927c90.jpg,https://farm1.staticflickr.com/8178/8013109382_d17083f267_o.jpg,https://www.flickr.com/photos/dyson/8013109382,https://creativecommons.org/licenses/by/2.0/,Dicy One,https://www.flickr.com/people/dyson/,Stowe Gardens 115,,62245fdee1c1edb2020c1c51e4a04fde261f1eb4e5dc099238f63cb53e6f3f23
oi_train_1834d10ee20dd562,test,positive,1834d10ee20dd562,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/1834d10ee20dd562.jpg,https://farm3.staticflickr.com/227/508071898_35cbf1e9f9_o.jpg,https://www.flickr.com/photos/powerbooktrance/508071898,https://creativecommons.org/licenses/by/2.0/,Terry Johnston,https://www.flickr.com/people/powerbooktrance/,White Spots,,4f673693403b58ef41015247727cce9aa4bbeaa56b78a18303b0fb0b50bfd041
oi_train_d62392d63f54167c,train,positive,d62392d63f54167c,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/d62392d63f54167c.jpg,https://c5.staticflickr.com/4/3060/2789691256_cd4d43bed3_o.jpg,https://www.flickr.com/photos/golf_pictures/2789691256,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"Treetops Golf Resort - Tom Fazio Premier, Gaylord, Michigan",,63788c82d462be36773967fabfcb20bd8225f6229cd0c6ea3ff4e2127b78ba01
oi_train_cae82940c36f2bc0,train,positive,cae82940c36f2bc0,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/cae82940c36f2bc0.jpg,https://farm1.staticflickr.com/5781/21431725234_d4ebf7a21f_o.jpg,https://www.flickr.com/photos/artlung/21431725234,https://creativecommons.org/licenses/by/2.0/,Joe Crawford,https://www.flickr.com/people/artlung/,YO,,96703e00449961cd174fa57ddc1cd2a0ad4824bd5382793c25acdf236c52afc8
oi_test_7944e7278799ac2c,train,positive,7944e7278799ac2c,test,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/test/7944e7278799ac2c.jpg,https://c5.staticflickr.com/4/3221/2684885154_bfb5790150_o.jpg,https://www.flickr.com/photos/basheertome/2684885154,https://creativecommons.org/licenses/by/2.0/,Basheer Tome,https://www.flickr.com/people/basheertome/,Sherwood Forest,,c9f2969768a9128cdea2588930d1283fe8da573c829ea3613e082ad8284106c7
oi_train_00532d9d29cc7f22,val,positive,00532d9d29cc7f22,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/00532d9d29cc7f22.jpg,https://farm3.staticflickr.com/8218/8365971679_e5d2886cc3_o.jpg,https://www.flickr.com/photos/35314767@N00/8365971679,https://creativecommons.org/licenses/by/2.0/,Mike Hauser,https://www.flickr.com/people/35314767@N00/,Three tee shots #golf,,e45ecea1dc079506ca450f3bd5a043717c1514c04b0a1817f9926e43965f14b6
oi_train_009fa98953c23664,train,positive,009fa98953c23664,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/009fa98953c23664.jpg,https://farm5.staticflickr.com/8715/17071942429_603516db47_o.jpg,https://www.flickr.com/photos/ryanschreiber/17071942429,https://creativecommons.org/licenses/by/2.0/,Ryan Schreiber,https://www.flickr.com/people/ryanschreiber/,The Masters - Luke Donald,,7a03b90a8b4f45a87432f59869667eefee2db1c819b6664d42859940466e14bc
oi_train_c3a51d90ea71a457,train,positive,c3a51d90ea71a457,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/c3a51d90ea71a457.jpg,https://farm8.staticflickr.com/3694/12383677774_98d7b87328_o.jpg,https://www.flickr.com/photos/cbnsp/12383677774,https://creativecommons.org/licenses/by/2.0/,Milton Jung,https://www.flickr.com/people/cbnsp/,Vamos bater uma bolinha?,,f833355b1cdd7062b3b5b33ec198860125510fd8d70c678e8eb85c266df7ce44
oi_train_1e5097dff4ebcfcc,train,positive,1e5097dff4ebcfcc,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/1e5097dff4ebcfcc.jpg,https://c5.staticflickr.com/3/2285/2541149068_0a5287850e_o.jpg,https://www.flickr.com/photos/ian_d/2541149068/,https://creativecommons.org/licenses/by/2.0/,Ian Dick,https://www.flickr.com/people/ian_d/,Ken,,7dd7c4225889edbd6a78a18cb97fe772f3b39145a04e5122a40cea23ac182c87
oi_train_7f261fed125e4753,test,positive,7f261fed125e4753,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/7f261fed125e4753.jpg,https://farm4.staticflickr.com/3838/14807395465_4093911490_o.jpg,https://www.flickr.com/photos/cmichel67/14807395465,https://creativecommons.org/licenses/by/2.0/,Christopher Michel,https://www.flickr.com/people/cmichel67/,Golf,,4058a89be32ef1d5873fc4a229ff2e988621604118815acbffee594cadea49e5
oi_train_05ef5bd6ffb4c0c7,train,positive,05ef5bd6ffb4c0c7,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/05ef5bd6ffb4c0c7.jpg,https://farm8.staticflickr.com/3095/2298375503_f85ee3e76f_o.jpg,https://www.flickr.com/photos/bradleypjohnson/2298375503,https://creativecommons.org/licenses/by/2.0/,bradleypjohnson,https://www.flickr.com/people/bradleypjohnson/,Rolling the Rock,,c561cafc42ad38ce16153b837ea58c250c26ca6238e189577dc6b88e935b63b7
oi_train_52cae051f449e5ed,train,positive,52cae051f449e5ed,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/52cae051f449e5ed.jpg,https://c6.staticflickr.com/9/8675/16566677982_d2013a14c3_o.jpg,https://www.flickr.com/photos/markusspiske/16566677982,https://creativecommons.org/licenses/by/2.0/,Markus Spiske,https://www.flickr.com/people/markusspiske/,golf ball,,91bee0ddb76349f8ac70b20e5043d42a64affafe982c43934a112f760b522831
oi_train_349dad65811d19a5,test,positive,349dad65811d19a5,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/349dad65811d19a5.jpg,https://farm6.staticflickr.com/3267/3212301742_95d2f8aa6b_o.jpg,https://www.flickr.com/photos/chrisamichaels/3212301742,https://creativecommons.org/licenses/by/2.0/,Chris Michaels,https://www.flickr.com/people/chrisamichaels/,IMG_0831,,6d565bf66543eb41b695b357b764a1c83b2c5f3a1ac926a90d8331e6ea7ae829
oi_train_0112a8b3ef79fa20,test,positive,0112a8b3ef79fa20,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/0112a8b3ef79fa20.jpg,https://farm1.staticflickr.com/2218/2493963896_94019f53fb_o.jpg,https://www.flickr.com/photos/eagle102/2493963896,https://creativecommons.org/licenses/by/2.0/,eagle102.net,https://www.flickr.com/people/eagle102/,Bowling Green State Golf,,a8bb2b641b02ae21a079d12a83b9e74c0dd7cf10c39fcf3f99c20646b0b4612d
oi_train_bf570a360ca4cba4,train,positive,bf570a360ca4cba4,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/bf570a360ca4cba4.jpg,https://farm5.staticflickr.com/2495/3775973896_6fb649928b_o.jpg,https://www.flickr.com/photos/golf_pictures/3775973896,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,Bug On My Ball,,3472969c014c066aa78d811415002516740c5217ea5f842688bf68951a67a469
oi_train_c8722723babcb18a,train,positive,c8722723babcb18a,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/c8722723babcb18a.jpg,https://c3.staticflickr.com/4/3282/2575950866_7072d9e724_o.jpg,https://www.flickr.com/photos/golf_pictures/2575950866,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"The Reserve at East Bay, Provo, Utah",,8675f0006045761178e42598b4e5dfda8a72525e3ea121a319c3afd132933069
oi_train_f6e8da606fb240da,train,positive,f6e8da606fb240da,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/f6e8da606fb240da.jpg,https://c3.staticflickr.com/4/3272/2575120621_f8147afb22_o.jpg,https://www.flickr.com/photos/golf_pictures/2575120621,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"Rio Secco Golf Club, Henderson, Nevada",,1878b6496c07cc381e522f6bbdcb0bce2962b4f6201a28c1e6baf55fa9cf4217
oi_train_1c9abc463523efc6,train,positive,1c9abc463523efc6,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/1c9abc463523efc6.jpg,https://farm7.staticflickr.com/3910/14605466448_9ba964624d_o.jpg,https://www.flickr.com/photos/nevillewootton/14605466448,https://creativecommons.org/licenses/by/2.0/,Neville Wootton,https://www.flickr.com/people/nevillewootton/,014 - Joe Mickelthwaite's flighted chip to the 17th green,,39a351fe62dd50b053d9ca0619f573fcaeb4b110f353280ef43a3f83063cb95c
oi_train_deb460dffea10bc8,train,positive,deb460dffea10bc8,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/deb460dffea10bc8.jpg,https://c1.staticflickr.com/6/5053/5463481162_9139f65a3b_o.jpg,https://www.flickr.com/photos/lge/5463481162,https://creativecommons.org/licenses/by/2.0/,LG전자,https://www.flickr.com/people/lge/,LG Optimus 3D,,d264675b3dd62c976de989e1f1881be3086c6554bd1a412e622e0a149878bfe6
oi_train_f2c103de09f9cdce,train,positive,f2c103de09f9cdce,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/f2c103de09f9cdce.jpg,https://c7.staticflickr.com/8/7135/7037211561_889f050e89_o.jpg,https://www.flickr.com/photos/brisbanecitycouncil/7037211561,https://creativecommons.org/licenses/by/2.0/,Brisbane City Council,https://www.flickr.com/people/brisbanecitycouncil/,Hole on Victoria Park Golf Complex with city view,,036c35d757a5368f3c5cf1735227020b09dc454dbc1ae8fdac94b4f5e61ff677
oi_train_f8bae3ab5fa82716,train,positive,f8bae3ab5fa82716,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/f8bae3ab5fa82716.jpg,https://farm7.staticflickr.com/2077/2082764854_e816385cdc_o.jpg,https://www.flickr.com/photos/tinou/2082764854,https://creativecommons.org/licenses/by/2.0/,Tinou Bao,https://www.flickr.com/people/tinou/,"17th Hole, Old Course",,550b7318c9d0f27cdfbc0f983c400c548f559eff902c5133cd641eb1a6b2ffd4
oi_test_b2259a0da58bf723,train,positive,b2259a0da58bf723,test,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/test/b2259a0da58bf723.jpg,https://farm4.staticflickr.com/4116/4746962739_7296d35745_o.jpg,https://www.flickr.com/photos/configmanager/4746962739,https://creativecommons.org/licenses/by/2.0/,configmanager,https://www.flickr.com/people/configmanager/,dad golfing,,8c47eff659fefb44150c2589734e889e6abbef32c776e7120e65c0a7e9b34512
oi_train_1321667713f469ef,val,positive,1321667713f469ef,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/1321667713f469ef.jpg,https://c8.staticflickr.com/1/163/424591684_aeaaa4b3fa_o.jpg,https://www.flickr.com/photos/joelanman/424591684,https://creativecommons.org/licenses/by/2.0/,Joe Lanman,https://www.flickr.com/people/joelanman/,Steve,,c1985236c0480788455f7fa998d951521906365caa85e62706b2db2e713ee0ea
oi_train_15012acb28c8fac9,train,positive,15012acb28c8fac9,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/15012acb28c8fac9.jpg,https://c2.staticflickr.com/6/5214/5472606983_5b431d212e_o.jpg,https://www.flickr.com/photos/lel4nd/5472606983,https://creativecommons.org/licenses/by/2.0/,Leland Francisco,https://www.flickr.com/people/lel4nd/,Golf Ball,,1e5a0eb140e91f21c7dcabb4113d60dea8838f4ae046364cb820431284358d61
oi_train_254ef7d15f554e3c,train,positive,254ef7d15f554e3c,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/254ef7d15f554e3c.jpg,https://c5.staticflickr.com/1/71/208662600_5046e00801_o.jpg,https://www.flickr.com/photos/hyku/208662600,https://creativecommons.org/licenses/by/2.0/,Josh Hallett,https://www.flickr.com/people/hyku/,On the Green,,3e7dbee1a8b05f5a5fd7f7b36b0ba2fd435035cfb7f0217c27b23f79355737ec
oi_train_b580bc8fb8710d27,train,positive,b580bc8fb8710d27,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/b580bc8fb8710d27.jpg,https://farm8.staticflickr.com/3099/2575984592_a7e35c639c_o.jpg,https://www.flickr.com/photos/golf_pictures/2575984592/,https://creativecommons.org/licenses/by/2.0/,Dan Perry,https://www.flickr.com/people/golf_pictures/,"Bali Hai Golf Club, Las Vegas, Nevada",,e75ff4e3ac4bbc77707d659eafe43bf686d8bf2dcf46fc2b8499391233963818
oi_train_970394df5993c6c8,train,positive,970394df5993c6c8,train,Open Images Dataset V7,https://storage.googleapis.com/openimages/web/index.html,https://s3.amazonaws.com/open-images-dataset/train/970394df5993c6c8.jpg,https://c1.staticflickr.com/4/3194/2834394471_09e0cc1722_o.jpg,https://www.flickr.com/photos/bantam10/2834394471,https://creativecommons.org/licenses/by/2.0/,Ted Van Pelt,https://www.flickr.com/people/bantam10/,Jim Thorpe Photo by Ted Van Pelt,,f970a190747b357048d8a7fa2d38ab90ad9b955d42078ed5aea5a3a485fdb021
